euclidean centroid cell to district hospital;euclidean centroid cell to any health facility;eulidean centroid cell to kigali;euclidean centroid cell to main road;euclidean centroid cell to any road;Sum_ROAD_Length;SUM ROAD LENGTH PER AREA
9446,820598;2100,824107;64109,62779;9381,133873;134,671819;6898,972895;0,000559
12886,43762;3269,658689;57920,15751;10152,94832;860,440367;3790,668683;0,000297
14150,95113;4987,34846;55998,98957;4003,921597;1140,071518;8057,537809;0,000262
8505,764585;4331,329206;120147,5346;4502,294493;35,437046;5776,672294;0,000925
6066,919294;3355,4674;122007,1118;2387,453946;365,204651;13239,50503;0,002
10639,02282;3784,93235;118702,3138;4522,645233;138,713732;1936,72759;0,000332
6873,236849;3510,931368;122242,978;5041,588698;259,835825;8983,293449;0,001125
8263,501302;1254,25499;99671,67687;469,186385;469,186385;5515,482003;0,000732
8021,235653;3401,455995;100697,6095;2968,500885;419,380173;6982,254114;0,000562
7256,035795;2004,448429;101429,7813;1100,174491;29,252886;12682,57557;0,00096
5528,488857;2786,251229;102463,2084;2194,347358;154,712902;10889,54096;0,001042
11840,24528;2071,867514;96120,16681;339,993877;339,993877;5138,035305;0,000767
10817,12819;1807,504217;95732,96983;478,827353;395,219402;6449,096465;0,000688
10864,97279;3435,123407;93295,20654;996,209011;157,070371;15609,17105;0,001033
10180,01414;2173,122145;98086,65889;257,020643;257,020643;11480,92487;0,001403
12730,88625;5688,047905;121313,4998;4128,974935;1512,147404;6339,894475;0,000216
6993,580238;2758,203068;127084,7528;4285,131223;1128,015295;3113,417837;0,000528
10243,12884;2834,811279;127435,3737;9868,935997;148,832121;8975,919862;0,001454
8055,072814;2062,269971;128568,9617;5629,837718;0,081412;5232,864061;0,000706
8748,700997;1299,587817;128612,4808;7673,311748;646,253909;4986,485261;0,000712
10362,22022;3361,382459;98743,95673;3670,367517;1817,815394;1990,400829;0,000176
12998,10048;3922,187399;91609,60331;1073,676159;1073,676159;19834,48108;0,000983
14277,26132;1395,903322;94128,40131;2518,630214;635,121242;2395,385657;0,000361
13763,39883;1428,248654;95171,04289;4181,237881;719,198371;1590,689889;0,000249
14140,91361;3397,309526;95826,05466;6064,322418;2360,885924;0;0
433,335807;331,457478;107667,8397;346,228875;66,825692;11476,14596;0,001905
2562,79981;1903,572638;105912,6119;1693,325921;184,749105;7369,116436;0,000957
3535,456129;3469,115009;104517,3567;562,7749;562,7749;11755,22736;0,001321
4890,979455;493,49357;105640,6948;3988,575482;367,914324;8418,863454;0,00075
7586,791897;2523,50602;103607,7775;6674,824537;122,170932;8215,065118;0,00055
3926,26389;3346,381845;108611,3892;2583,4375;92,370907;18254,25366;0,001073
3877,449708;2269,099157;111475,8722;1128,381902;201,085407;8634,818573;0,00094
5448,374957;576,300708;113361,4545;58,032409;58,032409;11996,69207;0,002422
6739,416627;3917,288623;113637,4557;1184,477087;1044,626386;6844,053535;0,000778
2214,641443;2214,641443;109106,3623;2363,661132;323,818265;11720,85565;0,002295
7049,485347;3042,997881;92755,38111;874,079335;622,090743;11528,93782;0,001067
6703,665257;3836,322294;92210,89737;2784,896834;953,529565;9857,193976;0,000501
8209,665209;3805,209965;93288,84439;153,147391;153,147391;11223,65619;0,001362
3186,071121;1879,911347;88882,72805;1307,84851;271,350035;12113,67283;0,001124
10899,62091;4678,811374;96559,87994;3067,156218;97,732024;8806,926822;0,000962
15364,30141;6833,227092;98112,70406;9787,71722;88,214383;17527,65419;0,000444
10147,70497;2354,84728;103536,1882;9079,65622;172,127902;7948,125592;0,000447
13608,31925;2023,02141;104691,7473;5976,03614;1499,002221;4667,792591;0,000343
14403,1154;3769,436606;101628,4903;7218,398204;984,42118;3326,423653;0,000357
5444,300646;4559,165802;125821,4923;6239,624193;132,135932;13934,29771;0,002079
3114,225527;3114,225527;127474,6805;4945,021734;160,136889;7197,428408;0,000955
3121,365436;2531,448745;125031,8048;2076,794038;9,732463;6188,607611;0,000985
281,811403;267,426036;127951,4588;1683,734581;219,732439;17643,99301;0,001576
9252,999027;5625,233691;113983,1372;2496,734024;1050,338863;304,297692;0,000024
10211,19529;6711,227748;117923,012;1974,078711;780,965645;5670,43182;0,000738
9201,066033;4201,748435;118979,8288;452,286715;93,619667;17423,31908;0,001766
10989,32587;2065,028208;117701,2588;466,34767;466,34767;49420,02074;0,002021
15110,57682;3850,324532;115794,1644;1204,551429;1204,551429;23256,77278;0,000483
14540,57954;5011,935089;110245,1485;3175,379662;1702,249071;9793,692907;0,000283
18595,88628;7034,684003;102748,0346;2594,457134;2594,457134;13946,73027;0,00015
1245,864098;1245,864098;55314,56992;1814,730557;418,962949;4842,421709;0,000998
2389,295946;2389,295946;54398,3897;1370,976404;1370,976404;2232,555023;0,000406
3942,360297;2451,201891;53878,07832;1884,457665;1884,457665;2373,021784;0,00042
1003,910437;1003,910437;54669,29982;404,402601;198,235322;10083,42098;0,002295
3462,557459;2910,929631;57443,71095;4066,770762;729,632865;5911,55385;0,001048
4999,827303;1527,475283;57625,26599;3296,685649;514,801414;8915,993627;0,001151
5811,734704;2575,607323;61539,61889;839,76868;839,76868;6404,555441;0,000923
7963,15523;1365,547129;64124,40104;971,304235;690,619894;3308,19343;0,000605
7502,018379;3708,562966;66985,24972;3446,591589;7,856601;16057,51551;0,001397
11275,03353;5401,348431;70944,67059;4833,676964;1253,594879;13201,33514;0,000614
8904,714856;1634,379726;66698,48419;754,405005;233,675971;13396,05448;0,00243
9266,618358;3566,448012;68202,23599;2981,176189;217,146663;6185,158376;0,000972
5609,600619;2100,880788;65113,95766;2758,458623;1408,733819;6967,507358;0,000514
8113,750309;2419,108121;68125,42861;1148,132084;380,845978;28760,51776;0,000887
4374,898369;1974,861451;62438,3866;1704,451324;340,370446;3800,514239;0,000626
1677,000947;1677,000947;61258,07157;1226,85906;1226,85906;0;0
3546,044919;1848,495162;62505,13656;1121,988704;444,79487;14643,86683;0,002252
5238,869419;2579,242113;65008,81465;3787,949471;83,606726;11444,99196;0,001101
16121,14223;3687,468224;73184,99062;254,752156;254,752156;2307,118783;0,000632
14979,84507;3643,790627;69597,6445;657,150047;309,480765;11709,36921;0,001934
16777,88476;2962,776817;71886,64477;1511,492198;116,192014;1825,611494;0,000407
14657,5827;1173,930625;69235,26987;1052,815476;469,168293;4902,149324;0,000994
15930,36002;3899,810488;70982,87024;746,173982;746,173982;872,762332;0,00022
20407,12242;3473,795559;80183,97189;2523,426541;691,885221;3409,120528;0,000779
22792,39618;4814,308478;81227,30882;3563,143064;2068,596727;5293,613692;0,000261
6505,143811;3297,237811;54628,81613;2775,253487;898,932864;1553,161908;0,000257
2290,953892;2261,875214;59589,75739;712,284927;222,639031;8237,727931;0,001498
6219,450372;1516,345367;56019,79146;3927,299554;607,38953;4823,726498;0,000979
3644,95436;3591,476603;57826,90457;2463,411272;28,727996;9710,700591;0,001571
5470,519238;2629,144175;53781,39228;1652,476776;1652,476776;0;0
5402,464792;3147,157671;59051,27986;1306,18852;866,667722;5768,113181;0,000732
16478,81447;1351,046811;74286,08117;165,42016;8,095776;9059,915434;0,001937
18545,90687;1425,431405;74763,19138;569,088756;569,088756;4050,622402;0,000341
16591,65969;2858,88634;73010,23822;1761,714852;283,677709;6128,165178;0,001234
19796,56661;2248,227037;76710,23794;2049,427262;1933,434087;5107,451902;0,000429
15314,57885;3458,57325;72263,36402;577,097953;256,84282;9611,632816;0,002343
21025,992;2371,071663;77148,80342;1672,607347;482,169504;7457,457111;0,000702
19602,01445;1872,321935;77030,07406;722,244237;691,714849;3725,52537;0,000394
19287,3552;1900,938261;77451,47821;1048,280267;37,805713;3059,728477;0,000554
17941,35372;1212,437616;76520,21193;326,747222;326,747222;5817,659738;0,001017
18058,73347;2167,803221;77689,31817;735,346434;332,172549;5672,621529;0,001349
15909,67733;2764,41438;75158,46754;2598,776288;2306,90527;0;0
15926,00316;981,312599;75810,73534;3696,735705;2103,52006;67,321723;0,000006
2739,554287;514,58728;1884,419892;559,140824;4,705521;7079,195934;0,009118
2377,109451;1031,515974;1887,00686;592,336942;3,299608;5837,749856;0,007842
1919,637173;428,3338;2208,445172;425,598249;120,506857;8906,146458;0,005323
10621,09342;706,492033;7169,997184;5495,660686;156,926442;14961,82013;0,002058
12909,73388;2697,705467;9030,089412;7018,920366;347,279102;9994,759246;0,001051
10566,98084;4247,713516;9740,551592;2223,445626;218,107024;27697,66848;0,002342
11804,50433;4150,550988;10985,27108;8662,274854;238,462641;11720,63251;0,001488
8936,513177;3335,726892;6345,718385;4278,220532;382,643909;12051,30041;0,001893
10712,58231;3895,080842;9337,472771;3960,713255;508,196394;11614,9111;0,001853
10732,32756;3333,709092;10094,62197;6181,631658;41,776126;10971,52226;0,001893
240,150794;229,726065;4303,122735;41,67685;5,019192;6798,679596;0,012395
865,913743;797,952425;3466,140374;73,391007;41,759039;5707,500579;0,011184
1368,507311;1239,975221;4663,591991;118,640393;6,788873;6017,103118;0,012259
1158,033166;488,377573;3061,25494;89,523855;9,133668;1918,697193;0,015794
1124,201354;1119,650896;4252,795973;177,99241;108,052706;7337,538835;0,011494
3376,046313;345,384153;2218,508353;106,825168;2,248939;2861,399981;0,008481
3480,976504;720,209317;1454,063349;638,189593;93,825154;3140,30616;0,003824
11941,68565;2794,381619;36151,47054;2406,106059;354,943275;10771,0078;0,001769
14356,44181;2408,370307;37024,23921;1241,511076;729,376195;5263,258405;0,001028
12541,26634;759,608319;37978,06092;2460,46069;700,299253;4930,940555;0,001068
11508,36972;1452,412465;39827,9564;1312,414686;193,509545;6518,477689;0,001564
11157,5652;5137,130339;18127,86665;201,19603;201,19603;17584,8957;0,001062
10580,37457;4531,795695;24093,6635;206,155526;206,155526;9166,300874;0,001332
8079,610058;3642,877243;20128,67143;1889,627325;1321,501949;825,287951;0,000097
10462,8671;1518,299798;13750,34509;155,037734;155,037734;26542,20798;0,002432
12991,82345;1940,555283;12634,65111;2811,664542;612,280877;5183,710664;0,000768
8285,909576;1667,532404;17952,82118;3298,522558;844,058681;4333,915708;0,000478
10421,55136;1792,577717;15615,50231;2467,815016;159,995601;13034,69733;0,001222
10519,73133;956,021902;10112,59299;1576,752461;265,23965;7416,381929;0,000853
16701,55811;908,011597;29866,64264;332,392414;157,800282;11740,03224;0,002308
15630,04942;2394,734607;28307,49355;940,916699;135,551313;6340,911482;0,000927
15671,55002;1985,518948;30867,0419;1153,486972;285,372696;11541,23426;0,001659
16815,54412;2219,370071;32708,47338;901,493366;170,394854;16636,92193;0,002266
14320,84336;3739,401793;26826,76462;2139,163794;14,861771;14127,24178;0,001864
11703,28692;3028,796778;33845,591;2614,029773;14,485986;8128,632976;0,001375
13469,67009;4387,632863;29825,27205;6960,752872;350,178706;10665,13759;0,002031
14246,73115;2463,04464;31707,64578;5303,934699;35,193415;14779,98847;0,002452
8122,407971;3214,429582;62662,20453;6072,636046;1216,598253;2983,599356;0,000374
3321,961521;2937,206174;57790,62971;2371,145814;1923,97943;0;0
4519,533848;2055,706578;59132,57766;4466,286935;719,768682;0;0
8747,201801;2477,393469;62917,63846;2528,426688;1316,834746;0;0
7040,988872;599,024803;61584,98613;4046,374793;2411,868357;0;0
6546,550364;2160,890168;60325,57838;2019,793866;1019,58327;0;0
9668,194589;3539,418893;62231,69053;2541,945885;766,278421;4618,29325;0,000689
8752,625133;2799,11294;62499,37224;4140,759003;1033,678987;2915,2978;0,000355
8376,328412;2600,341444;60120,19331;532,531077;532,531077;3731,459484;0,000554
6372,813634;1297,750297;59109,49724;1141,700182;1045,924865;5625,717821;0,001169
5725,532299;956,283874;59893,44781;3125,966873;891,703067;0;0
2821,738914;2821,738914;56754,99037;1064,255435;681,840155;4968,087103;0,000717
10917,61531;2328,966071;55877,38414;2714,267884;133,270517;6339,700672;0,000887
12990,28532;3995,807485;58292,07151;5075,600953;859,613668;5609,032169;0,000486
11032,40455;4334,118285;56428,09638;7336,167275;159,387466;3171,177213;0,000363
7469,362923;5476,868574;52707,73524;3152,091875;309,813799;6387,829835;0,00088
12015,9997;3363,416017;61441,51522;7130,968767;374,545056;2189,701986;0,000235
8968,47937;5750,732862;54401,78699;5179,413847;665,680296;3475,195284;0,000327
10903,55226;3746,517288;46191,92618;2171,392081;173,771215;11762,38827;0,001061
14448,4147;2421,31819;47877,84854;69,060165;69,060165;17136,53791;0,001341
13235,91469;1251,350657;50552,36542;669,610902;231,192224;16664,76154;0,001025
12431,35015;3370,338625;51783,54862;2665,113979;26,762572;9220,02672;0,000662
11918,2098;2998,395152;45974,80257;1157,655617;413,931686;12270,21185;0,001125
7157,109587;3248,257629;46841,30719;429,075049;424,58945;9463,969139;0,001213
13451,26982;2272,40867;45238,0923;1678,196851;330,448279;9109,436203;0,000838
10666,10461;857,672598;44539,38241;490,947543;320,129376;17654,85644;0,002098
10688,68306;287,141895;46869,74045;421,04744;65,837381;15084,01613;0,002506
7930,972249;3448,370064;44086,42003;1699,491587;176,78279;8486,589379;0,00092
7134,620564;6726,201615;48660,41009;2473,112811;35,987439;14569,27908;0,00104
8682,187844;5019,421251;48776,90447;1501,617561;266,425394;11197,07881;0,001401
5373,839927;5373,839927;47897,98898;1478,659641;15,906236;6953,285364;0,001318
10588,96629;7172,805514;53090,28478;5812,022702;253,40316;10370,71877;0,000458
6882,342954;6882,342954;50443,19497;4011,525022;333,456915;1359,740518;0,00026
3662,121274;796,216863;47291,83671;1430,290336;970,172219;3757,661786;0,00074
6638,599404;5069,028684;42386,08696;993,827007;49,507215;10727,65072;0,001355
4810,298466;2058,98642;45142,96837;1054,134561;169,893748;3138,42505;0,000739
2755,018721;1998,576897;45195,97708;259,473426;259,473426;7120,854548;0,001465
4430,978635;4203,746349;42512,43591;1365,562463;24,428972;8792,840282;0,00104
4941,65471;1670,300428;48575,68201;890,371284;140,736665;9745,290956;0,001465
8319,426311;3601,639789;65575,00381;687,748573;687,748573;13203,87938;0,000664
8508,259534;4521,721859;60817,63001;203,096507;203,096507;2680,957202;0,000443
5963,786269;1004,720709;62694,72358;303,859538;88,635318;38093,91163;0,003287
7095,024882;4921,893606;58307,77687;1128,66819;1075,579738;4207,342125;0,000655
9583,127761;4932,05261;58773,23855;1113,392076;1113,392076;3861,822319;0,000516
11749,80254;4695,663619;62446,37856;3563,157598;2118,99537;84,251901;0,000006
12036,64814;6143,631419;67198,452;2638,78867;2046,156401;8124,828586;0,000193
6490,985271;4310,972278;50498,0664;1467,649135;1467,649135;4648,85199;0,000507
6901,653583;2044,227351;53370,93817;1938,42175;1087,719622;1518,682571;0,00022
7843,256558;2138,480407;51708,00814;36,258283;36,258283;8187,51519;0,001418
8515,852484;4135,740589;48347,89111;1210,207013;1210,207013;3575,947897;0,000409
11374,90767;3025,426568;48384,67965;1046,413582;689,727413;2847,155128;0,000282
9526,834927;4994,696284;56297,54135;199,403735;199,403735;4304,691449;0,000826
10867,2966;5041,46108;51742,2495;3191,232562;1449,609601;0;0
10041,93544;6312,664479;53805,79223;2098,961682;1729,933507;0;0
12198,17836;2462,578526;55877,23727;566,876375;414,117937;9254,14425;0,000819
14213,67787;2297,816858;58939,11625;3663,311136;338,81915;20482,76297;0,001252
12668,73263;3233,780471;59663,99091;4064,001103;1024,387112;2458,436567;0,0002
5202,26451;3576,261886;54888,72237;1386,439889;31,577632;4672,34553;0,000574
3026,375191;3002,83942;58470,61762;1289,517172;269,435386;10869,44553;0,001249
911,271573;857,212188;59248,6751;27,929766;27,929766;7402,675763;0,001504
6175,014694;5962,468648;56546,47095;2541,758914;140,91077;9141,268394;0,001127
3781,885684;2538,219862;59962,20638;1563,601659;125,63106;9112,360079;0,000826
5178,404734;4947,049397;55357,48747;282,200741;282,200741;10013,40488;0,001077
11824,12059;3343,127115;48686,88868;146,153345;146,153345;7780,609352;0,001519
7478,183172;6429,759167;54523,85738;3063,105377;852,411196;2334,154521;0,000446
9550,046538;1101,679132;50537,64466;157,312857;157,312857;4762,246085;0,000855
9478,575009;5382,58635;51916,44333;1343,770509;71,277151;6497,595802;0,000837
9957,332838;3396,51634;50444,87006;196,172371;196,172371;3465,745176;0,000757
7906,824745;2585,907471;52331,38402;308,217707;308,217707;8811,316367;0,001389
2725,690512;2573,118553;42718,81125;704,544966;6,845577;14448,02587;0,001581
4516,217169;543,085297;41789,11758;1810,227979;17,606996;7831,653988;0,00091
733,548981;733,548981;46174,57807;1197,348974;3,767222;6883,35417;0,001111
3390,170974;3390,170974;47422,11015;1516,711;598,754507;8989,720078;0,000974
3168,023264;2107,732904;44421,49751;477,123279;185,858583;13549,52143;0,00163
739,391012;614,049486;44701,79376;319,192129;181,119199;5550,156605;0,002309
6307,165287;6307,165287;51684,32067;5829,691638;654,072655;9841,209107;0,001335
3745,110512;3745,110512;49111,73851;4117,714935;365,300276;8878,789896;0,001609
9499,048463;6842,33917;54229,04931;7897,338073;938,149014;9267,80591;0,000705
6334,677556;6334,677556;51116,45807;5029,366107;756,912456;10361,7744;0,001291
1954,570372;1954,570372;47277,40052;2469,786725;535,078053;6075,586698;0,001333
10216,63582;4175,019945;53130,73826;1258,478558;123,793129;9329,558918;0,000923
6761,651523;4413,77242;51279,51598;1323,779448;1323,779448;0;0
7087,459664;3339,365892;49797,57826;743,388855;743,388855;7706,170674;0,00088
10657,12309;2054,81656;54768,13968;356,978954;356,978954;8348,147362;0,001043
10375,38676;3750,455538;50163,29534;2694,197345;1124,484862;193,019184;0,000033
8848,733423;3461,827038;49055,9296;2019,959867;39,820424;5292,386329;0,001016
11241,51482;2068,695329;48785,96677;1027,232471;512,130807;3438,966116;0,000606
8786,808837;1884,313258;79674,82478;1889,012805;389,280583;13961,68615;0,001115
11633,33931;4427,934877;83745,75512;1015,908302;8,166403;61121,31514;0,001913
9143,917318;3898,253321;84770,3437;1463,402506;537,130365;3218,136712;0,000276
5310,445835;2038,869077;83523,13603;1802,679584;900,263388;8575,938132;0,000375
12504,57396;2975,505851;76566,63513;4768,417487;532,977707;11217,91102;0,001525
11568,17359;2389,284429;78519,95668;3629,018244;548,618071;2946,942775;0,000576
13262,48001;3655,959427;74551,95155;5007,803717;1278,283297;2173,330434;0,00033
1195,795872;1195,795872;76714,60299;1252,21272;170,922642;5985,287563;0,002068
3457,821125;3457,821125;73780,09558;1293,56086;422,304052;3811,619803;0,000444
574,107581;574,107581;76938,72036;89,449915;89,449915;7074,579261;0,003773
21304,24843;12456,22522;69353,27026;19889,37421;2480,787524;50826,68777;0,000263
4175,004522;4175,004522;74203,55191;874,848344;319,437246;5271,442721;0,000646
6627,887582;3502,96554;71375,51909;230,67764;33,900538;10388,04283;0,001772
3221,736642;3221,736642;76681,31898;2,627026;2,627026;10551,83537;0,001026
2457,550163;2393,518216;78791,77957;30,521086;30,521086;12177,35997;0,001358
20664,6074;2845,709887;59059,3113;2821,657308;678,548085;8752,105194;0,000678
19842,83638;1877,420327;62114,07815;707,216201;88,894467;14624,53399;0,001324
17966,12619;3076,241846;62126,4816;2851,887791;217,179407;10376,64441;0,001292
15100,03558;5300,725462;61674,62894;3732,208513;48,264775;7546,380773;0,000674
8021,192697;4622,217505;87554,17924;5347,233862;328,954537;2722,189374;0,000554
2514,900969;2514,900969;84823,65701;62,184137;19,72043;8606,63759;0,001285
3305,350826;3305,350826;86668,3044;1878,482781;123,560991;5998,9504;0,00097
6431,217547;5582,230293;87473,79619;4094,234264;131,571931;3644,980068;0,000723
3779,412645;1979,912506;83305,94596;638,243812;638,243812;9061,501414;0,000889
1552,800218;1439,933691;85023,21162;1453,373762;245,460428;14230,96754;0,001205
12608,48939;3627,826907;69780,31171;5652,756654;621,726161;4516,351481;0,000422
10663,69869;2154,18627;67971,99067;2370,938055;772,336832;0;0
7314,858527;4239,174222;74143,33184;1266,477348;1266,477348;5204,024833;0,000415
9723,077344;1502,027596;71019,31623;3884,006743;912,648871;2477,384081;0,00026
7710,400654;2108,413165;71786,29114;2046,359144;363,721041;5942,600666;0,000922
11763,74543;5311,149484;73056,40888;2588,218923;546,916857;9270,196206;0,001108
11168,11551;1479,143059;68666,6357;3933,297618;519,84187;4145,479021;0,000412
15916,93836;6726,339501;68234,32425;6300,32394;350,092597;13996,08264;0,001171
16724,09658;3279,242123;54140,20427;3361,745916;567,636671;8724,168197;0,000699
16999,60482;3279,4496;59082,39832;1151,277459;103,292809;10362,03418;0,001111
15185,00976;927,151723;57030,66707;306,471048;236,947039;16422,37041;0,001834
13281,72906;1906,90809;54435,39264;2111,686173;158,777569;10195,98591;0,000887
16483,6141;3739,729859;49678,2554;1876,881015;360,021526;17632,219;0,001752
19387,40561;776,071617;53404,57314;5218,176347;411,483716;12581,92885;0,001431
16806,40961;1934,555695;51108,04496;4462,779954;793,507229;5264,67026;0,000569
19478,44866;3096,236019;55724,94955;2695,57241;277,181772;6398,915844;0,000641
17800,72671;3518,901453;53732,80162;1698,324;34,151967;17255,2539;0,001455
17724,9079;6429,251342;91677,23218;6153,257751;24,133874;9971,987199;0,0005
9256,568677;5049,223494;86259,58857;5001,937161;98,004626;6848,59395;0,000826
15937,72426;4992,731978;71414,7276;7361,414997;7,909893;11618,74344;0,000986
12216,34386;4045,612732;71882,48551;11561,90244;116,020721;7436,292084;0,000737
15564,08318;123,965435;74866,77519;7843,690483;33,549836;5856,3849;0,000741
12165,40533;3627,828292;73506,10917;10737,078;587,630004;2104,746865;0,000253
14254,1733;2675,59088;77554,12774;5742,529515;245,773914;6416,867493;0,000904
13829,72948;4521,82512;81101,36864;3809,938164;306,545948;11422,37833;0,001134
15246,8296;3127,56002;77502,93326;6782,146188;566,107431;11232,12922;0,001276
6947,030364;2686,344129;70566,08163;850,229266;850,229266;4758,271335;0,000823
4472,22225;3689,229472;73174,21274;2269,118265;759,303334;10146,42719;0,001292
7465,176327;644,282364;70075,49751;325,890057;71,246524;5391,561029;0,001696
11677,55601;3039,210326;65559,51354;251,457606;251,457606;8767,237322;0,001187
8967,600967;1805,811566;68278,16334;611,247526;68,887717;10981,72459;0,002093
6220,884854;2007,571808;71036,70447;1129,760912;260,525301;9641,734674;0,001863
12220,93187;2694,720237;65191,02541;982,289955;403,1071;6834,960741;0,000754
8802,038833;813,503954;68596,39002;31,372802;31,372802;6771,484135;0,001628
17025,35744;1343,216802;62196,56462;314,2405;314,2405;7588,310365;0,00091
13323,71018;3379,063193;66166,19788;2565,019164;1423,231681;6547,575025;0,000621
19823,9276;2214,972491;58034,78201;2226,763109;903,205214;5311,916932;0,000556
13152,31981;2741,887504;65233,73478;911,535729;98,919476;2671,292339;0,000472
18123,74034;2614,163949;60223,58019;2468,236358;789,700284;7222,758542;0,00082
15210,50358;3413,041364;62311,10415;905,306981;359,99518;5799,276479;0,000557
16897,01218;1684,343827;54665,53513;260,617286;260,617286;16764,05242;0,001556
16192,41711;4534,703769;65350,49154;3186,957479;722,202101;5504,404114;0,000562
16013,68945;2635,10412;64178,49197;1722,040926;445,815012;3688,793433;0,000555
13520,06635;2173,337623;64762,81661;6852,27163;203,336254;3139,65656;0,000556
15573,37022;3317,295612;71724,04436;8880,394351;472,774379;1408,73994;0,000151
14428,40176;2845,553375;69297,06919;9694,674486;395,225625;2523,63397;0,000285
12685,47802;271,449225;67123,22266;9194,265768;42,804258;13027,65511;0,001906
11634,52819;2755,060801;69412,51975;11515,05341;155,874747;2368,726813;0,000296
15693,20257;3170,960873;65026,7043;5761,671298;230,436247;3187,333901;0,000425
8280,170085;4735,711596;78342,45143;153,480368;153,480368;11853,18812;0,001823
5288,575354;4212,956983;80498,48837;1351,563937;599,609769;11837,24761;0,000643
7676,429183;6382,756204;78129,64151;1427,305991;1052,472916;349,532102;0,000053
10413,57017;6633,622539;75829,26711;1650,317727;1173,607448;6079,956902;0,000492
13868,52103;6983,232012;72354,01789;4579,43137;914,869584;2229,485603;0,000251
7514,116839;5217,396822;77066,72645;1511,661667;679,643635;3291,090618;0,000371
8316,972721;5513,013824;77537,87502;1435,183395;227,361418;1587,243062;0,000418
13156,03426;5566,222355;73643,36656;4525,017147;718,817151;4092,772653;0,000976
7990,410452;2444,832647;84637,76537;4258,070422;305,330259;3261,011014;0,000457
33344,26315;24872,1428;84229,5642;33456,65978;4060,585448;28590,52302;0,000127
6337,221687;2230,566363;82757,32102;2851,101089;258,419133;12629,85839;0,00122
6185,389975;2632,411351;79562,44053;761,697169;30,087171;8442,565092;0,000714
6011,678319;424,152392;81693,90281;361,802176;259,326048;9578,264353;0,001175
4464,175608;2538,860332;13784,54245;4003,459021;29,588295;10507,18027;0,002015
6209,52842;2639,796116;15952,46472;3441,886484;492,596899;15849,91775;0,002063
6759,605447;2392,64643;15553,31735;1741,54457;431,466889;9070,010621;0,001124
4010,352324;2953,163133;12989,81885;2883,37289;202,440886;8556,422739;0,001233
10326,38294;2507,382306;19408,18811;1005,582999;332,174329;15589,13557;0,001381
4959,508016;3973,883641;14454,64341;4367,303224;208,881302;14773,12155;0,00125
10231,54573;1512,800504;18360,53666;16,948221;16,948221;7446,200321;0,000822
3166,570959;3166,570959;5675,626429;585,636565;200,779293;8695,958921;0,002914
1995,837008;1371,372549;3184,718825;450,211148;30,90386;5240,339534;0,004264
2212,764526;2212,764526;4370,198588;441,055898;10,525804;5344,317655;0,002965
14802,75112;4086,173058;24284,05882;4834,331852;179,942043;9395,519891;0,001573
14769,13134;4963,49995;25478,97968;4952,621284;89,071928;5568,42387;0,000712
12231,47206;5770,357148;23037,29192;3439,282715;613,142864;5764,578645;0,000891
11532,64059;4610,066377;21168,15735;1609,355937;87,498147;4780,101109;0,00064
2650,201959;2234,961857;6606,696422;1727,469536;36,882305;21273,82778;0,004672
1666,639175;1665,280998;5218,683768;861,389027;121,5054;10026,34678;0,002551
6329,599028;1112,546326;11307,70415;954,977779;101,830073;10333,79532;0,001774
6695,10148;2781,292006;10041,91282;2928,622275;337,779625;13440,02859;0,001618
5587,145454;593,639491;9047,240018;751,750936;31,651953;18258,00631;0,002667
4267,561621;3622,290668;12442,10128;2447,667926;48,567096;6605,80294;0,001528
3876,999826;2657,595065;14023,27269;147,239924;147,239924;22857,15443;0,002052
5003,245416;1954,308108;7194,148758;1839,46389;72,367065;10360,80553;0,002607
6495,99088;3838,671627;12072,48501;4191,709283;361,035217;7981,998174;0,001416
9111,768991;2419,659503;10069,91595;1647,973677;106,450833;7159,313747;0,001264
7854,384989;2661,826695;12313,02923;2541,526647;720,846262;1078,139755;0,00019
3933,606531;3324,218845;4973,264549;1279,678153;173,229478;11829,08716;0,002284
7146,617952;1391,075213;9210,995936;3697,497376;549,438568;4964,347108;0,000934
6721,923456;1042,262773;7680,122801;1970,348517;463,317759;10032,33371;0,001654
2805,894529;1794,201539;6714,150466;263,06224;0,950757;29125,25844;0,010646
1370,071273;621,671268;5165,350201;486,105799;7,65696;19108,94367;0,011359
2037,496041;174,632359;5952,45573;219,812238;24,960955;18223,19914;0,013077
3009,252002;1551,117605;6999,221469;242,523368;66,610667;13784,97173;0,009708
3227,398334;1797,262288;5519,732436;531,045351;6,199573;16052,16778;0,010108
3680,730351;1548,522273;6712,776856;451,100602;20,220257;14794,40083;0,00792
2902,249535;714,419737;11420,50767;2000,031387;19,666323;39456,19935;0,012061
1088,09438;1088,09438;10275,00232;1730,116188;140,19668;37554,32724;0,005564
1915,388945;929,359019;9804,591146;1460,555183;96,362724;8795,201362;0,006219
2005,971519;1474,592291;8618,209749;688,662541;64,876672;35142,58818;0,008978
3330,675095;1974,942081;11081,18529;1881,174767;20,521997;32767,6915;0,005674
4201,7743;1024,669708;8289,54165;2352,551205;50,586702;39790,00975;0,004802
2911,077435;1730,039768;9788,637796;1638,715538;78,208574;44917,84222;0,006785
6697,447173;4603,028309;20403,44522;962,406309;189,159383;9906,1199;0,001714
4803,153373;2196,942681;17997,43233;1343,034452;142,414351;9272,688042;0,001356
